Waypoints
10.772998106.659779
10.772829106.659798
10.772861106.66002
10.773066106.659999
10.772998106.659779
Positions
Waypoints
10.772998106.659779
10.772829106.659798
10.772861106.66002
10.773066106.659999
10.772998106.659779
Positions
10.77293991070957,106.65973950958607,1.83,-36.70709763035849,
10.77293891466333,106.65974084555802,1.83,-53.11107695393617,
10.772937586111341,106.65974184266058,1.83,-58.145791072501034,
10.772936176163379,106.6597427179985,1.83,-59.79297848219943,
10.772934741919235,106.65974355198543,1.83,-60.290721730431386,
10.772933300565631,106.65974437333975,1.83,-60.32504352645307,
10.772931858725808,106.65974519382073,1.83,-60.19402051328294,
10.77293041874493,106.6597460176342,1.83,-60.009860147213516,
10.772928981389638,106.65974684612438,1.83,-59.81405746733427,
10.77292754684221,106.65974767957749,1.83,-59.68434200637491,
10.772926114164163,106.65974851631319,1.83,-59.51698418248423,
10.772924683908824,106.65974935727759,1.83,-59.342461412542846,
10.77292325619291,106.65975020264415,1.83,-59.17192295960873,
10.77292183097124,106.65975105230474,1.83,-59.00915356969653,
10.77292040814197,106.65975190605681,1.83,-58.8551725729314,
10.772918987586493,106.65975276367298,1.83,-58.75632867486351,
10.772917568496021,106.6597536237664,1.83,-58.63194432768886,
10.772916151255108,106.65975448697358,1.83,-58.50315506455198,
10.772914735936288,106.65975535340039,1.83,-58.37765243885176,
10.772913322497386,106.65975622296048,1.83,-58.25801560585272,
10.772911910856857,106.65975709550356,1.83,-58.18094716663608,
10.77291050037807,106.65975796996624,1.83,-58.08400997028385,
10.77290909136416,106.6597588468411,1.83,-57.9836256384911,
10.772907683871468,106.65975972621129,1.83,-57.88580287102361,
10.77290627786533,106.65976060801056,1.83,-57.792566857642306,
10.772904873279861,106.65976149212263,1.83,-57.70444293307279,
10.772903470040589,106.65976237841843,1.83,-57.64786849885039,
10.772902067667298,106.65976326611522,1.83,-57.57676829679968,
10.772900666384285,106.65976415557128,1.83,-57.503181616112926,
10.772899266231947,106.65976504684677,1.83,-57.43149612175592,
10.772897867183293,106.65976593989323,1.83,-57.3631828491443,
10.772896469188439,106.65976683462613,1.83,-57.31917007376098,
10.77289507187358,106.65976773044487,1.83,-57.26385224384658,
10.772893675414545,106.65976862762754,1.83,-57.206581365668484,
10.772892279842928,106.65976952622145,1.83,-57.15078259318579,
10.772890885137253,106.65977042618948,1.83,-57.09761033119337,
10.772889491257992,106.65977132746622,1.83,-57.04736301076917,
10.772888098160786,106.65977222997883,1.83,-57.01510199374309,
10.772886705566265,106.65977313328466,1.83,-56.97457574630061,
10.772885313603831,106.65977403758637,1.83,-56.93263798351269,
10.772883922296238,106.65977494291833,1.83,-56.891787968203985,
10.772882531627221,106.65977584925322,1.83,-56.852863669846684,
10.772881141567325,106.65977675654344,1.83,-56.82778369407721,
10.77287975190025,106.65977766444895,1.83,-56.7962707525638,
10.772878362727125,106.65977857312727,1.83,-56.7636479497768,
10.772876974065788,106.65977948260546,1.83,-56.73186567261993,
10.77287558590349,106.6597803928625,1.83,-56.701581344360044,
10.772874198217105,106.65978130386145,1.83,-56.6729647564134,
10.772872810980779,106.6597822155613,1.83,-56.65459058342722,
10.772871424033616,106.659783127711,1.83,-56.63151326996167,
10.772870037449826,106.65978404042555,1.83,-56.60763333812221,
10.772868651242282,106.65978495372453,1.83,-56.58437356954866,
10.772867265401452,106.65978586759255,1.83,-56.56221106763484,
10.77286587991024,106.65978678200267,1.83,-56.54793041065417,
10.772864494644425,106.65978769676195,1.83,-56.529989208717836,
10.772863109661893,106.65978861195995,1.83,-56.511416705134565,
10.772861724972767,106.65978952761188,1.83,-56.49332308611538,
10.772860340569615,106.65979044370602,1.83,-56.47608262125417,
10.772858956439087,106.65979136022138,1.83,-56.45979195823254,
10.772857572566268,106.65979227713478,1.83,-56.44933154098247,
10.772856188858993,106.65979319430365,1.83,-56.436194977236106,
10.772854805359675,106.65979411179332,1.83,-56.422601796197846,
10.772853422075618,106.6597950296149,1.83,-56.40936177583757,
10.77285203900131,106.65979594775976,1.83,-56.396746502930995,
Waypoints
10.772998106.659779
10.772829106.659798
10.772861106.66002
10.773066106.659999
10.772998106.659779
Positions
